"Payer","Name","Coverage","Type","Province","ShortName","Project","GroupID","Customer"
"41071","ศิริพัฒน์เมดดิคัลสหคลินิก","PUB",1,"กรุงเทพมหานคร","คลินิก",,"001",30004506
"24681","โรงพยาบาลราชธานีโรจนะ","PUB",1,"กรุงเทพมหานคร","รพ.เอกชน",,"001",30004507
"52585","บริษัท สยามคราฟท์อุตสาหกรรม จำกัด(โรงงานกาญจนบุรี)","SCG",3,"กาญจนบุรี","SCG",,"003",30004508
"52586","สำนักงานไปรษณีย์นครหลวง 1","SEP",3,"กรุงเทพมหานคร","ไปรษณีย์ไทย",,"004",30004509
"40492","โรงพยาบาลพ่อท่านคล้ายวาจาสิทธิ์","PUB",1,"นครศรีธรรมราช","รพ.รัฐบาล",,"001",30004510
"52587","การไฟฟ้าส่วนภูมิภาคจอมเทียน","SEP",3,"ชลบุรี","กฟภ.",,"004",30004511
"52588","การไฟฟ้าส่วนภูมิภาค สาขาอำเภอพิชัย","SEP",3,"อุตรดิตถ์","กฟภ.",,"004",30004512
"52589","สำนักงานไปรษณีย์นครหลวง 2","SEP",3,"กรุงเทพมหานคร","ไปรษณีย์ไทย",,"004",30004513
"31327","โรงพยาบาลคลองเขื่อน","PUB",1,"ฉะเชิงเทรา","รพ.รัฐบาล",,"001",30004514
"40855","มิตรไมตรีคลินิคเวชกรรม(ลาดสวาย)","PUB",1,"ปทุมธานี","คลินิก",,"001",30004515
"12418","หน่วยบริการประจำเทศบาลนครอุดรธานี","PUB",1,"อุดรธานี","หน่วยบริการ",,"001",30004516
"52591","โครงการประสิทธิภาพยาต้นเอสไอวีสูตรที่ฯริลพิไวรีนฯ","PUB",1,"กรุงเทพมหานคร","โครงการวิจัย",,"001",30004519
"33160","นพเวชคลินิกเวชกรรม สาขาคลอง 4 ลำลูกกา","PUB",1,"ปทุมธานี","คลินิก",,"001",30004520
"52592","การไฟฟ้าส่วนภูมิภาคอำเภอท่าตะโก","SEP",3,"นครสวรรค์","กฟภ.",,"004",30004521
"52593","การประปาส่วนภูมิภาคสาขาหนองแค","SEP",3,"สระบุรี","กปภ.",,"004",30004522
"23918","มิตรไมตรีคลินิกเวชกรรม(บางใหญ่ซิตี้)","PUB",1,"นนทบุรี","คลินิก",,"001",30004523
"24053","มิตรไมตรีคลินิกเวชกรรม(พระปิ่น3)","PUB",1,"นนทบุรี","คลินิก",,"001",30004524
"40917","โรงพยาบาลวิภารามสมุทรสาคร","PUB",1,"สมุทรสาคร","รพ.เอกชน",,"001",30004525
"52594","โรงไฟฟ้าพลังน้ำภาคตะวันออกเฉียงเหนือ(กฟผ.)","PUB",3,"ขอนแก่น","กฟผ.",,"001",30004540
"52595","การไฟฟ้าส่วนภูมิภาคสาขาอำเภอมวกเหล็ก","SEP",3,"สระบุรี","กฟภ.",,"004",30004541
"SN001","โรงพยาบาลในเครือกรมแพทย์ทหารเรือ","PUB",1,"กรุงเทพมหานคร","รพ.รัฐบาล",,"001",30004542
"00969","โรงพยาบาลส่งเสริมสุขภาพตำบลบางยอ","PUB",1,"สมุทรปราการ","รพ.รัฐบาล",,"001",30004543
"28811","โรงพยาบาลเฝ้าไร่","PUB",1,"หนองคาย","รพ.รัฐบาล",,"001",30004544
"00964","โรงพยาบาลส่งเสริมสุขภาพตำบลบางพึ่ง","PUB",1,"สมุทรปราการ","รพ.รัฐบาล",,"001",30004545
"40743","โรงพยาบาลพระพรหม","PUB",1,"นครศรีธรรมราช","รพ.รัฐบาล",,"001",30004546
"28017","โรงพยาบาลนาคู","PUB",1,"กาฬสินธุ์","รพ.รัฐบาล",,"001",30004547
"02653","โรงพยาบาลส่งเสริมสุขภาพตำบลตลาดแค","PUB",1,"นครราชสีมา","รพ.รัฐบาล",,"001",30004548
"01922","โรงพยาบาลส่งเสริมสุขภาพตำบลตะพง","PUB",1,"ระยอง","รพ.รัฐบาล",,"001",30004549
"02892","โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านโคกกลาง ตำบลกลันทา","PUB",1,"บุรีรัมย์","รพ.รัฐบาล",,"001",30004550
"03398","โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านพรานเหนือ ตำบลพราน","PUB",1,"ศรีสะเกษ","รพ.รัฐบาล",,"001",30004551
"28815","โรงพยาบาลรัตนวาปี","PUB",1,"หนองคาย","รพ.รัฐบาล",,"001",30004552
"01931","โรงพยาบาลส่งเสริมสุขภาพตำบลเนินพระ","PUB",1,"ระยอง","รพ.รัฐบาล",,"001",30004553
"10984","โรงพยาบาลเทศบาลตำบลห้วยยอด","PUB",1,"ตรัง","รพ.รัฐบาล",,"001",30004554
"77651","โรงพยาบาลโคกโพธิ์ไชย","PUB",1,"ขอนแก่น","รพ.รัฐบาล",,"001",30004555
"52596","บริษัท ผลิตภัณฑ์กระดาษไทย จำกัด ","SCG",3,"กาญจนบุรี","SCG",,"003",30004556
"25058","โรงพยาบาลกู่แก้ว","PUB",1,"อุดรธานี","รพ.รัฐบาล",,"001",30004557
"52597","การไฟฟ้าส่วนภูมิภาคสาขาอำเภอบ่อทอง","SEP",3,"ชลบุรี","กฟภ.",,"004",30004558
"52598","การประปาส่วนภูมิภาคเขต 8","SEP",3,"อุบลราชธานี","กปภ.",,"004",30004559
"40749","โรงพยาบาลชุมตาบง","PUB",1,"นครสวรรค์","รพ.รัฐบาล",,"001",30004560
"52599","การไฟฟ้าส่วนภูมิภาคสาขาอำเภอหนองบัว","SEP",3,"นครสวรรค์","กฟภ.",,"004",30004562
"24707","รักษ์สุขคลินิกเวชกรรม(สาขาคลอง 6)","PUB",1,"ปทุมธานี","คลินิก",,"001",30004563
"52600","ฝ่ายพัฒนาระบบเทคโนโลยีสารสนเทศ บริษัท ไปรษณีย์ไทย จำกัด","SEP",3,"กรุงเทพมหานคร","ไปรษณีย์ไทย",,"004",30004564
